match_key,year,round,home,away,team,player,tries,goals,fg1,fg2,date,url
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Blues,Chris Anderson,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Blues,Mick Cronin,0,2,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Blues,Steve Rogers,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Blues,Greg Brentnall,1,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Blues,Alan Thompson,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Blues,Tom Raudonikis,1,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Blues,Jim Leis,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Blues,Graeme Wynn,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Blues,Bob Cooper,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Blues,Craig Young,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Blues,Steve Edge,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Blues,Gary Hambly,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Blues,Steve Martin,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Blues,Robert Stone,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Maroons,Kerry Boustead,1,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Maroons,Mal Meninga,0,7,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Maroons,Chris Close,1,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Maroons,Brad Backer,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Maroons,Alan Smith,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Maroons,Greg Oliphant,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Maroons,Wally Lewis,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Maroons,Rod Reddy,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Maroons,Rohan Hancock,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Maroons,Arthur Beetson,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Maroons,Johnny Lang,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Maroons,Rod Morris,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Maroons,Norm Carr,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1980-Round 1-Maroons-v-Blues,1980,Round 1,Maroons,Blues,Maroons,Bruce Astill,0,0,0,0,8-Jul-1980,https://afltables.com/rl/soo/game1.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Blues,Terry Fahey,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Blues,Mick Cronin,1,3,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Blues,Steve Rogers,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Blues,Eric Grothe(P0),2,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Blues,Terry Lamb,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Blues,Peter Sterling,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Blues,Ray Price,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Blues,Les Boyd,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Blues,Peter Tunks,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Blues,Ron Hilditch,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Blues,Barry Jensen,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Blues,Steve Bowden,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Blues,Garry Dowling,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Blues,Graeme O'Grady,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Maroons,Brad Backer,1,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Maroons,Mal Meninga,1,5,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Maroons,Chris Close,1,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Maroons,Mitch Brennan,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Maroons,Wally Lewis,1,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Maroons,Ross Henrick,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Maroons,Chris Phelan,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Maroons,Paul McCabe,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Maroons,Rohan Hancock,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Maroons,Rod Morris,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Maroons,Greg Conescu,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Maroons,Paul Khan,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Maroons,Norm Carr,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1981-Round 1-Maroons-v-Blues,1981,Round 1,Maroons,Blues,Maroons,Mark Murray,0,0,0,0,28-Jul-1981,https://afltables.com/rl/soo/game2.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Blues,Chris Anderson,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Blues,Mick Cronin,0,4,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Blues,Steve Rogers,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Blues,Ziggy Niszczot,2,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Blues,Alan Thompson,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Blues,Steve Mortimer,1,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Blues,Ray Price,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Blues,John Muggleton,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Blues,Tony Rampling,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Blues,Craig Young,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Blues,Max Krilich,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Blues,John Coveney,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Blues,Brad Izzard,1,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Blues,Royce Ayliffe,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Maroons,John Ribot,1,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Maroons,Mitch Brennan,1,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Maroons,Mal Meninga,0,5,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Maroons,Kerry Boustead,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Maroons,Wally Lewis,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Maroons,Mark Murray,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Maroons,Paul Vautin,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Maroons,Paul McCabe,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Maroons,Bruce Walker,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Maroons,Rohan Hancock,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Maroons,John Dowling,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Maroons,Paul Khan,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Maroons,Bob Kellaway,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 1-Maroons-v-Blues,1982,Game 1,Maroons,Blues,Maroons,Gene Miles,0,0,0,0,1-Jun-1982,https://afltables.com/rl/soo/game3.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Blues,Ziggy Niszczot,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Blues,Steve Rogers,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Blues,Brad Izzard,1,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Blues,Tony Melrose,0,2,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Blues,Alan Thompson,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Blues,Steve Mortimer,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Blues,Ray Price,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Blues,Tony Rampling,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Blues,John Muggleton,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Blues,Craig Young,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Blues,Max Krilich,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Blues,John Coveney,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Blues,Brett Kenny,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Blues,Royce Ayliffe,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Maroons,John Ribot,1,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Maroons,Gene Miles,1,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Maroons,Greg Quinn,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Maroons,Brad Backer,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Maroons,Wally Lewis,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Maroons,Mark Murray,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Maroons,Norm Carr,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Maroons,Rohan Hancock,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Maroons,Paul McCabe,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Maroons,Paul Khan,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Maroons,John Dowling,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Maroons,Rod Morris,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Maroons,Greg Holben,0,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 2-Maroons-v-Blues,1982,Game 2,Maroons,Blues,Maroons,Paul Vautin,1,0,0,0,8-Jun-1982,https://afltables.com/rl/soo/game4.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Blues,Phillip Duke,1,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Blues,Brad Izzard,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Blues,Mick Cronin,0,1,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Blues,Terry Fahey,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Blues,Brett Kenny,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Blues,Steve Mortimer,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Blues,Ray Price,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Blues,Les Boyd,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Blues,Paul Merlo,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Blues,Royce Ayliffe,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Blues,Max Krilich,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Blues,Don McKinnon,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Blues,Alan Thompson,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Blues,Craig Young,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Maroons,Kerry Boustead,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Maroons,Gene Miles,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Maroons,Mal Meninga,0,2,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Maroons,John Ribot,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Maroons,Wally Lewis,1,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Maroons,Mark Murray,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Maroons,Norm Carr,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Maroons,Rohan Hancock,1,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Maroons,Paul McCabe,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Maroons,Rod Morris,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Maroons,John Dowling,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Maroons,Paul Khan,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Maroons,Tony Currie,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1982-Game 3-Blues-v-Maroons,1982,Game 3,Blues,Maroons,Maroons,Paul Vautin,0,0,0,0,22-Jun-1982,https://afltables.com/rl/soo/game5.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Blues,Chris Anderson,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Blues,Phil Sigsworth,0,2,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Blues,Brett Kenny,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Blues,Eric Grothe(P0),1,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Blues,Alan Thompson,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Blues,Peter Sterling,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Blues,Ray Price,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Blues,Wayne Pearce,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Blues,Les Boyd,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Blues,Geoff Bugden,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Blues,Max Krilich,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Blues,Geoff Gerard,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Blues,Steve Ella,1,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Blues,Ray Brown,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Maroons,John Ribot,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Maroons,Mal Meninga,0,6,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Maroons,Gene Miles,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Maroons,Steve Stacey,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Maroons,Wally Lewis,2,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Maroons,Mark Murray,1,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Maroons,Wally Fullerton-Smith,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Maroons,Paul Vautin,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Maroons,Bryan Niebling,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Maroons,Darryl Brohman,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
1983-Game 1-Maroons-v-Blues,1983,Game 1,Maroons,Blues,Maroons,Greg Conescu,0,0,0,0,7-Jun-1983,https://afltables.com/rl/soo/game6.html
